Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSG00000092607	-0.569428	0.178488	0.6602	-0.293867	0.0278263	-0.18171	0.178488	-0.454611	0.238538	-0.088405	0.714243	0.133252	-0.454611	-0.088405
ENSG00000092758	-0.304387	-0.142552	-0.0228723	-0.0101317	-0.098535	0.172269	0.406209	-0.059214	-0.194369	0.052942	-0.9619	-1.19295	0.864982	1.49051
ENSG00000092850	-0.122029	0.246941	0.631892	-0.0706457	0.0645097	-0.471971	-0.278697	0.163093	-0.665214	0.027938	0.834727	0.237472	-0.665214	0.0671973
ENSG00000093072	0.121397	0.610176	0.374825	0.0727453	-0.379961	-0.148913	-0.650271	-0.360006	0.102095	-0.360006	-0.360006	-0.360006	0.468301	0.869625
ENSG00000093134	-0.524757	0.365184	0.477961	-0.33822	0.290803	0.298294	-0.569269	-0.120273	0.0148823	-0.255428	0.341825	0.0148823	-0.351323	0.355432
ENSG00000094661	-0.24104	0.223824	-0.756005	-0.15188	0.736439	0.327209	-0.138544	-0.173126	-0.173126	-0.0772307	-0.0772307	0.153818	-0.173126	0.520024
ENSG00000094963	-0.14213	0.889807	0.477391	-0.0736487	-0.385084	-1.02771	0.26138	-0.569266	-0.338215	-0.107165	0.79552	0.163145	0.0279903	0.0279903
ENSG00000095110	0.0697307	-0.802466	-0.340366	0.0473497	0.473748	0.196113	0.355892	0.59036	-0.713652	0.480857	0.397086	0.210549	-0.482601	-0.482601
ENSG00000095203	-0.35472	-0.533551	0.10148	1.43726	-0.074802	0.151158	-0.726823	-0.48821	0.109046	-0.353055	-0.25716	0.183425	0.340095	0.465858
ENSG00000095303	-0.197976	0.246666	-0.747532	0.795107	0.102284	-0.115158	-0.0833877	-0.886285	-0.520079	-0.193136	1.23009	0.912349	-0.349806	-0.193136
ENSG00000095370	-0.927651	-0.843878	0.598967	0.189818	-0.442555	0.437131	0.988171	0.709883	-0.206409	0.173402	0.561121	0.099023	-0.899559	-0.437459
ENSG00000095397	0.213702	-0.838159	1.45466	-0.347674	0.549293	-0.324677	-0.707144	-0.165035	0.0660153	-0.165035	0.528113	-0.165035	-0.165035	0.0660153
ENSG00000095464	0.890631	-0.0809617	-0.857262	0.586315	0.478515	-0.491059	-0.52618	0.707663	0.210443	-0.290917	0.171184	-0.521968	-0.521968	0.245563
ENSG00000095539	0.892433	0.112782	0.327568	-0.0223727	0.423462	-0.866938	-0.866937	-0.734301	0.420948	0.094006	-0.137045	-0.368095	0.46021	0.264279
ENSG00000095587	-0.342959	-1.2559	0.457256	1.21637	0.6018	-0.0315227	-0.645039	-0.216061	0.956932	-0.216061	-0.0809077	0.105631	0.359679	-0.909213
ENSG00000095627	0.766194	-0.499506	0.383566	-0.178568	-0.359098	0.120747	-0.233335	-0.803621	0.076068	0.076068	0.255735	0.076068	0.159841	0.159841
ENSG00000095637	0.073171	-1.09485	0.194974	1.33458	-0.188814	0.0166983	-0.335758	-0.692132	-0.461082	-0.556977	0.637532	0.800316	0.271328	0.001018
ENSG00000095713	-0.344941	-1.04496	0.0887727	-0.447707	0.191539	1.1073	0.450001	-0.459619	0.272792	0.137637	-0.228568	0.00248233	0.137637	0.137637
ENSG00000095752	-0.873553	-0.250646	0.724768	1.00136	-0.430312	-0.103368	-0.0682483	0.22296	0.589164	-0.374296	-0.374296	0.222958	-0.374296	0.087805
ENSG00000095777	0.21697	-0.109975	0.0466957	-0.0140793	-0.0884603	0.037305	-0.0884593	-0.123938	-0.123938	0.107112	-0.123938	-0.123938	-0.354989	0.743628
ENSG00000095932	0.23257	0.459478	-0.121512	-0.599872	-0.368824	-0.24306	0.64122	0.379904	0.0136983	-0.448401	0.0137003	0.0137003	-0.21735	0.244751
ENSG00000095970	-0.919515	0.370885	0.572931	-0.28714	0.676315	-0.0912143	-0.32226	-0.577948	0.520669	-0.211742	-0.577948	-0.115847	0.481408	0.481408
ENSG00000095981	0.738285	0.498577	-0.804595	-1.03564	0.722022	0.149471	-0.268115	0.476444	-0.0249167	0.341289	-0.0249167	-0.255967	-0.0249167	-0.487018
ENSG00000096088	0.101207	0.01892	0.91168	0.347938	-0.270248	-0.456784	-0.652714	0.490682	0.429908	0.429906	-0.106573	-0.337623	-0.568674	-0.337623
ENSG00000096395	0.535977	0.292187	-0.828804	-0.180169	-0.240942	0.269808	0.151943	-0.181861	0.184345	-0.0467057	0.511287	0.0884493	-0.643962	0.0884493
ENSG00000096696	0.392384	-1.06494	-0.304147	0.926582	-0.371794	-0.034594	0.456508	-0.176254	0.556157	0.189953	0.054798	-0.407303	-0.176253	-0.0410977
ENSG00000096996	0.685188	-0.18556	-0.530251	-0.882847	0.716795	0.473495	-0.276822	0.384867	-0.539332	-0.173126	-0.173126	0.886228	-0.308281	-0.0772307
ENSG00000099204	-0.787299	-0.173784	0.570748	0.168667	0.378203	0.168667	-0.325201	-0.351974	-0.195304	-0.56151	-0.120925	0.54322	0.746639	-0.060149
ENSG00000099284	0.743645	0.197445	0.327965	0.022535	-1.0153	-0.311899	0.035609	0.181862	0.0467067	0.0467067	-0.184344	-0.184344	0.277757	-0.184344
ENSG00000099365	-0.563897	0.255014	0.255014	-1.16115	0.569835	0.367172	0.278012	0.211742	0.211742	0.577948	-0.250359	-0.250359	-0.250359	-0.250359
ENSG00000099617	0.299936	-0.168763	0.179693	0.218954	-0.00841167	-0.107989	-0.41342	-0.368688	0.0934133	0.555511	-0.368688	-0.368688	0.363723	0.0934133
ENSG00000099769	0.858982	0.688707	-0.210625	-0.747105	-0.61195	-0.843	0.864989	-0.20926	-0.20926	-0.20926	0.523151	-0.440311	0.523151	0.0217903
ENSG00000099785	0.118031	0.135932	0.0225613	0.631512	0.16445	-0.67746	-0.395026	0.880612	0.145896	-0.0945433	0.669282	-0.101278	-0.74318	-0.756786
ENSG00000099812	-0.721372	-0.415942	0.101678	-0.168631	1.30374	-0.206408	0.106928	0.226234	-0.506176	0.261354	0.492403	0.447891	-0.968277	0.046567
ENSG00000099822	0.42577	0.951888	-1.3046	-0.501949	0.453069	-0.096484	0.0723057	0.228566	0.228566	-0.368686	-0.368686	0.555513	0.093415	-0.368686
ENSG00000099834	0.0959683	-0.858099	-0.0939203	-0.36423	0.791097	0.275634	0.153553	-0.587982	-0.125881	0.641649	-0.587982	0.911959	-0.356931	0.105168
ENSG00000099849	-0.671013	-0.320206	0.061395	0.778039	0.422416	-0.278128	0.007494	-0.261452	-0.239939	0.219166	0.68574	0.611362	-0.470989	-0.543885
ENSG00000099860	-0.959413	1.54766	-0.380993	0.390534	0.355597	-0.592292	-0.361089	-1.7442	-0.136588	0.590154	0.276837	0.704074	0.28782	0.0219037
ENSG00000099864	0.570933	0.842669	-0.620083	-0.202495	0.23999	-0.603818	-0.227198	0.657758	-0.340821	0.16054	-0.707026	-0.340821	1.04634	-0.475976
ENSG00000099866	0.341904	-0.146875	0.86442	-0.365801	-0.940057	-0.146875	0.393288	0.619267	0.0827883	0.448994	-0.379313	-0.379313	-0.379313	-0.0131073
ENSG00000099937	0.567571	0.543649	0.32518	-0.640934	-0.160673	-0.362718	-0.272074	0.506166	0.448049	-0.566794	0.104842	-0.335745	0.104842	-0.261364
ENSG00000099958	-0.633616	0.167194	0.452061	0.452416	-0.205611	-0.359623	0.127178	-0.930007	-1.16106	0.495551	1.05871	0.264502	0.203728	0.068573
ENSG00000099960	-0.792021	0.5335	0.589024	-0.329922	0.18356	-0.159646	-0.0244923	0.0965393	0.423484	0.32759	-0.0386157	-0.269666	-0.500717	-0.0386157
ENSG00000099984	-0.37063	-0.37063	-0.37063	-0.37063	0.09147	1.29958	0.0914683	-0.066014	-0.066014	-0.066014	-0.066014	0.165037	0.165037	-0.066014
ENSG00000099985	0.446315	-0.999445	-0.327814	0.783516	0.827432	-1.6926	0.962588	-0.602273	0.592238	-0.140172	-0.140172	0.531462	-0.371222	0.130138
ENSG00000099994	0.57158	-0.232021	-0.784762	0.47739	0.31106	-0.521944	0.178694	1.03838	-0.46156	0.074919	0.462637	0.0397993	-0.923661	-0.230511
ENSG00000099998	0.133089	-0.729143	-1.06358	-0.267044	1.21199	0.256522	0.458162	-0.449202	-0.591616	-0.546286	-0.769042	0.540701	0.377814	1.43763
ENSG00000100012	-0.380758	0.752975	0.251616	-0.075327	-0.306377	-0.476651	0.234518	-0.18127	-0.18127	-0.412321	0.856571	0.280831	-0.18127	-0.18127
ENSG00000100024	-0.47654	0.264501	0.226865	0.256896	-0.350775	-0.350776	0.429828	-0.153818	-0.153818	-0.0579227	0.404175	-0.288973	-0.0579227	0.308283
ENSG00000100033	-0.609411	0.022963	-0.64867	1.32963	1.40401	-1.34182	-0.156702	-0.0386153	-0.0386153	0.423486	-0.269666	-0.269666	-0.269666	0.462745
ENSG00000100053	0.50145	-0.748386	-0.270024	-0.321407	0.43863	0.0354063	0.364328	0.246313	0.246313	-0.019856	-0.238784	-0.0591187	-0.752267	0.577397
ENSG00000100077	-0.279548	0.231474	-0.134731	0.411139	0.144513	0.044317	-0.417163	-0.69822	0.034191	0.225979	0.26524	0.509896	-0.69822	0.361134
ENSG00000100078	-0.074466	-0.017833	-0.367773	0.133585	0.168705	0.053198	0.104581	0.206723	0.0500553	0.206725	-0.255375	0.110831	0.07157	-0.390531
ENSG00000100079	0.612576	0.111217	0.286581	-0.608611	-0.085739	-0.862657	0.546634	0.52391	0.122586	-0.0125707	-0.47467	0.598291	-0.378775	-0.378775
ENSG00000100092	0.532852	-0.693985	0.184943	0.605224	0.178828	0.669914	-1.47778	0.0981033	0.746742	-0.342482	-0.207327	0.023724	0.254773	-0.573532
ENSG00000100095	-0.27566	-0.095996	0.135054	-0.266272	-0.131116	0.498935	0.135054	-0.236659	0.495752	-0.236659	-0.236659	-0.236659	0.225442	0.225442
ENSG00000100106	-0.328791	-0.328791	-0.412563	1.56958	0.241918	-0.582838	-0.158516	-0.694076	-0.32787	0.073454	0.766601	0.741738	-0.694076	0.134228
ENSG00000100122	-0.156781	0.405353	0.28232	-0.156781	-0.231161	1.14756	-1.29051	0.411536	0.373759	0.084591	-0.930253	0.129101	0.168364	-0.237101
ENSG00000100146	0.189065	-0.302904	-0.064982	0.124074	0.09842	0.394383	-0.438058	0.120812	-0.341289	-0.341289	0.391122	0.120812	0.391122	-0.341289
ENSG00000100156	0.0132133	-0.806292	-0.641269	-0.294678	0.339208	0.482802	0.907015	0.275275	-0.321981	1.10358	-0.321981	-0.321981	-0.321981	-0.0909303
ENSG00000100167	0.276891	-0.17677	0.166436	-0.188893	-0.361233	0.270417	0.013153	0.253484	-0.478927	-0.478927	0.118329	0.715584	0.118329	-0.247876
ENSG00000100170	0.041213	-0.189835	-0.385764	0.176368	-0.460145	-0.556039	1.3742	-0.156945	0.575466	0.440311	-0.156945	-0.387996	0.0741053	-0.387996
ENSG00000100191	0.182685	0.877317	-0.14426	0.333346	-1.0632	-0.697001	0.511113	0.375479	-0.356932	0.105169	0.716029	-0.356932	-0.356932	-0.125881
ENSG00000100234	-0.479514	0.327275	0.0962247	-0.636183	0.816053	0.35566	-0.479514	-0.123937	-0.354988	0.107113	0.473317	-0.123937	0.377423	-0.354988
ENSG00000100239	-0.242952	-0.63067	0.361174	0.0342307	0.698992	-1.07125	0.850477	0.226087	-0.506324	0.321981	0.090932	0.186824	-0.275274	-0.0442247
ENSG00000100249	-0.429723	0.395391	-0.17716	-0.223376	0.365219	0.415599	-0.345951	-0.506325	-0.506325	-0.0442237	0.321982	0.417874	-0.275274	0.592292
ENSG00000100253	-0.504414	0.517493	0.0483273	0.581617	-0.392257	-0.077437	-0.173332	-0.270806	0.265674	0.704777	0.287187	-0.174911	-0.405961	-0.405961
ENSG00000100276	-0.295954	0.727945	0.307566	-0.14297	-0.501683	-0.212184	0.117277	0.269888	0.330662	-0.131437	-0.497643	-0.0355417	-0.266592	0.330664
ENSG00000100285	-0.035115	0.180428	-1.29651	0.400381	0.502122	0.180425	0.06827	0.300192	-0.66327	0.0298803	-0.297064	0.0691413	0.165037	0.396086
ENSG00000100290	0.214204	-0.197802	0.102047	-0.000131	0.202354	-0.084626	-0.236045	-0.0660143	0.165036	0.165036	-0.297065	0.165036	0.165036	-0.297065
ENSG00000100302	0.902125	0.764903	0.173065	-0.228258	-0.184366	-0.668845	-0.758622	0.864258	-0.612686	0.311513	-0.612686	-0.24648	0.677719	-0.381635
ENSG00000100307	-0.427589	0.181365	0.15005	0.831898	-0.158765	-0.576351	-0.000610333	-0.597471	-0.270528	0.71022	0.0956763	0.528772	-0.270526	-0.196145
ENSG00000100312	0.0290177	0.221675	-0.188422	-0.275384	-0.397959	-0.213012	0.824083	0.801352	-0.0405587	-0.271609	-0.271609	-0.271609	0.19049	-0.136454
ENSG00000100314	0.238451	-0.5846	-0.069635	0.796445	0.453238	-0.435838	-0.398062	-0.269666	-0.269666	-0.269666	-0.269666	0.78969	0.192435	0.0965397
ENSG00000100321	-0.652557	-0.509912	0.978186	-0.00609167	0.0873417	0.234619	-0.131584	-0.467709	0.129547	0.225443	0.45649	0.129547	-0.467709	-0.00560767
ENSG00000100335	-0.113722	-0.920512	-0.232614	-0.232614	0.0609683	0.348376	1.09012	0.301853	-0.565713	-1.02781	-0.199506	-0.103612	0.493641	1.10115
ENSG00000100341	0.646528	0.353221	-0.256156	0.173556	-0.988563	0.010014	0.0613983	0.0690873	0.143468	-0.393012	-0.393012	0.300136	0.0690873	0.204242
ENSG00000100346	-1.49021	0.427316	0.244462	0.0611113	0.25704	0.513546	-0.0132697	0.308125	-0.995887	0.0770743	0.063469	0.233744	0.063469	0.250006
ENSG00000100351	-0.383218	-0.175168	-0.443994	0.579208	0.309928	0.496466	-0.38322	0.21562	-0.381636	-0.381636	-0.612687	0.446667	0.267002	0.446669
ENSG00000100362	-0.196988	-0.504319	0.102325	0.375368	0.375368	0.47833	-0.630081	0.0729653	0.0729653	-0.524291	-0.524291	-0.524291	0.0729637	1.35398
ENSG00000100365	0.830235	-0.133221	-0.499425	-0.730475	0.41952	0.612793	-0.499425	0.368687	0.23353	-0.0934127	0.503842	-0.324463	-0.228568	-0.459618
ENSG00000100373	0.696526	-0.771641	0.965352	0.108045	0.25594	-0.838532	-0.415692	-0.164444	0.0666063	-0.299599	-0.0685487	-0.0685487	0.603087	-0.0685503
ENSG00000100385	-0.021735	-0.523095	-0.754143	0.048506	0.317331	0.406271	0.526867	0.41043	-0.321981	-0.0909303	-0.0909303	-0.0909303	-0.0909303	0.275274
ENSG00000100399	0.571848	-0.883579	-0.38222	0.425065	0.0925953	0.023519	0.152775	0.336143	0.284759	-0.081445	-0.351755	0.245498	-0.2166	-0.216602
ENSG00000100403	0.453359	-0.00840567	-0.335682	0.38312	0.604778	-1.31275	0.215576	0.55227	0.24684	0.484762	0.015791	0.055052	-0.677359	-0.677359
ENSG00000100427	-0.754724	0.108699	0.573907	0.371518	0.243854	0.176346	-0.719602	0.093413	0.363723	0.093413	0.363723	-0.368688	-0.272793	-0.272793
ENSG00000100433	-0.0421363	-0.318562	0.305371	0.283858	0.735538	-0.318562	-0.645508	0.778935	-0.331803	0.130296	-0.235908	-0.466958	0.361347	-0.235908
ENSG00000100448	0.0867273	-0.218702	0.875769	-0.122807	-0.353857	-0.95111	0.683981	1.02381	0.0996143	-0.266591	0.636093	-0.497642	-0.497642	-0.497642
ENSG00000100450	0.78229	0.724433	0.328631	0.389406	-0.952379	-0.320004	-0.952379	0.12642	-0.10463	-0.335681	0.12642	-0.10463	0.627781	-0.335681
ENSG00000100473	-0.176305	0.449227	0.29605	0.463893	0.122391	-0.211425	-0.943833	-0.0965387	-0.55864	0.173771	0.269667	0.500716	-0.55864	0.269665
ENSG00000100505	0.0232237	-1.10112	0.228542	1.04489	0.0608933	0.256823	-0.513255	0.253486	0.0224353	0.946633	0.445272	-0.247875	-0.709976	-0.709976
ENSG00000100557	-0.654722	-0.250742	-0.124977	0.273616	0.858288	0.0586333	-0.160097	-0.662678	-0.662678	-0.200577	0.531833	0.723621	-0.431627	0.702108
ENSG00000100565	-0.804744	0.0968267	0.135716	-0.191228	0.293868	-0.399277	0.868841	-0.539144	0.289161	-0.770195	-0.308094	-0.539144	0.058112	1.8093
ENSG00000100593	0.283832	0.281674	-0.331086	0.416827	-0.529748	0.394642	-0.51614	0.228568	-0.137637	0.228568	-0.368688	-0.137637	0.324464	-0.137637
ENSG00000100604	-0.149557	-0.17856	-0.329222	0.386923	0.404505	-0.194067	0.0599797	-0.363079	0.0990207	0.0990207	0.0990223	-0.363079	0.0990223	0.330073
ENSG00000100612	-0.038438	-0.461277	0.524562	0.135978	-0.596429	0.142094	0.293512	-0.357914	-0.0524827	0.178568	0.425881	-0.126864	-0.357914	0.290724
ENSG00000100614	-0.37166	0.170826	0.16912	-0.720985	-0.403429	0.389752	0.766374	0.146543	0.072162	0.53426	-0.158889	-0.620988	-0.485833	0.512747
ENSG00000100626	-0.72317	-0.215695	0.490527	0.201026	-0.200298	0.496683	-0.0490757	-0.387996	0.0741053	0.575466	0.20926	-0.387996	-0.387996	0.305156
ENSG00000100628	0.318538	-0.082787	0.0738827	0.283418	-0.082787	-0.217942	-0.292321	-0.0484907	-0.510592	1.04073	0.221819	-0.510592	-0.510592	0.317715
ENSG00000100652	-0.52187	0.643631	0.187539	0.475871	0.64363	-1.2894	-0.139405	0.288065	-0.322795	0.444735	-0.0524847	-0.322795	0.519116	-0.553845
ENSG00000100665	-0.537651	0.876922	-0.367377	-0.061948	-0.903856	0.073208	0.9207	0.4621	0.231049	0.231051	-0.23105	-0.462101	-0.462101	0.231051
ENSG00000100678	-0.72476	-0.551829	-0.715987	0.253371	0.91584	0.478517	0.344851	-0.132029	-0.36308	0.330072	0.330072	-0.36308	0.0990213	0.0990213
ENSG00000100721	0.482585	-0.237244	-0.311623	-0.080575	-0.125085	-0.311623	0.583568	-0.605346	-0.00808967	-0.143245	0.916108	0.45401	-0.605346	-0.00808967
ENSG00000100739	-0.0745997	-0.061858	-0.388803	-0.292908	0.012523	0.304346	0.501302	0.167517	-0.0635333	-0.525633	-0.159427	0.167517	-0.159427	0.572984
ENSG00000100744	-0.448598	-0.0385007	-0.279806	-0.718908	0.0903423	0.868485	0.526983	-0.31389	0.283365	0.0523143	0.322626	0.283365	0.148208	-0.775991
ENSG00000100767	-0.469936	-0.716492	-0.169595	0.46938	-0.651049	1.22383	0.313856	0.256559	0.256559	0.121404	-0.244802	-0.706903	-0.244802	0.561987
ENSG00000100842	-0.229798	0.516712	-0.535229	-0.162906	-0.11239	-0.313569	0.837182	-0.489552	0.509028	-0.258501	-0.489552	0.242859	0.242859	0.242859
ENSG00000100867	-0.005145	0.711894	-0.184812	-0.201074	0.225904	-0.236195	-0.310574	-0.341289	-0.341289	0.255967	-0.110238	0.391122	0.120812	0.0249167
ENSG00000100884	0.407123	0.323352	0.374735	-0.495562	-0.460439	-0.617108	0.467897	0.966479	-0.554975	0.749037	-0.323924	0.0422813	-0.323924	-0.554975
ENSG00000100888	-0.151846	-0.173839	-0.208127	0.109462	-0.453363	0.0851847	0.792529	-0.050223	-0.185378	-0.010962	0.220087	0.486256	-0.878528	0.418748
ENSG00000100918	-0.322468	-0.371119	-0.483276	0.70788	0.245782	0.0825403	0.140658	-0.508269	-0.0461677	0.394417	0.394417	0.184883	-0.277218	-0.142063
ENSG00000100979	-0.509505	1.07754	-0.25253	-0.272476	0.16811	0.485662	-0.696798	-1.33214	-0.305601	0.636174	0.807827	0.959341	-0.278033	-0.487571
ENSG00000100985	-0.401667	-0.222002	0.432535	0.773225	-0.0191993	-0.109843	-0.45305	0.206778	-0.0635317	-0.0635317	0.206778	0.398566	-0.525633	-0.159427
ENSG00000100987	0.788309	-0.662903	-0.253672	0.142402	-0.454851	0.388958	0.051758	0.821029	0.149393	-0.447863	-0.447863	0.454823	-0.0816573	-0.447863
ENSG00000101040	-0.105805	1.15746	-0.0631313	-0.127731	-0.520458	0.245585	-0.585919	0.413798	0.203861	0.564458	-0.358576	-0.172729	-0.329069	-0.321746
ENSG00000101049	-1.38658	1.08894	1.05382	-0.728552	-0.156953	-0.63266	0.761993	0.110778	-0.255428	0.381088	0.721638	-0.717529	0.245933	-0.486478
ENSG00000101074	-0.121409	0.123248	-0.178043	0.552301	0.0361263	-0.6794	0.267175	-0.222959	0.278401	-0.45401	0.00809133	0.374297	0.00809133	0.00809133
ENSG00000101076	0.697881	0.930442	-0.197312	0.159502	-0.489134	-0.367586	-0.73379	0.523372	-0.379314	-0.379314	0.448993	-0.379314	0.0827873	0.0827873
ENSG00000101082	0.30462	0.686331	-0.269635	-0.635839	0.37151	-0.575067	0.118082	0.214224	-0.016825	-0.709977	0.349377	-0.343771	0.253485	0.253485
ENSG00000101098	0.838435	-0.382752	1.30786	-0.331368	-0.517907	-0.13019	-0.784077	0.0403373	0.747093	-0.0948177	-0.556919	0.516042	-0.0948177	-0.556919
ENSG00000101115	0.164364	-0.516042	-0.0572943	0.396926	-0.686318	0.303821	0.394545	-0.346896	0.115202	-0.442791	-0.442791	-0.808997	0.943506	0.982767
ENSG00000101126	-0.129021	-0.681764	0.137149	0.391195	0.497346	-0.01762	-0.197286	-0.306561	0.304301	-0.210665	0.134026	-0.367335	0.290694	0.155539
ENSG00000101134	-0.942674	-1.00345	0.484038	0.0244677	0.346916	0.652323	0.438373	-0.253293	-0.754654	0.0872573	0.469725	0.542621	0.161638	-0.253293
ENSG00000101144	0.608323	0.199174	0.401975	-0.529093	-0.820917	-0.053388	0.193924	-0.236659	-0.236659	0.726803	-0.00560833	0.225442	-0.236659	-0.236659
ENSG00000101162	0.257274	0.131782	-0.208769	0.0736643	-0.731642	-0.185771	0.663465	1.42133	-0.59896	-0.293532	0.355107	-1.29211	-0.293532	0.701697
ENSG00000101180	-0.0124427	-0.0572257	-0.29636	-0.010543	0.375275	0.271889	-0.270596	0.0142913	0.0142913	0.781821	-0.216759	0.110185	-0.120864	-0.582965
ENSG00000101188	-0.377715	-0.107405	-0.534383	0.06287	0.185445	0.150325	0.620862	-0.238178	-0.678763	0.0442547	0.991447	0.798176	-0.373333	-0.543608
ENSG00000101190	-0.534613	0.291501	0.335978	-0.265515	0.240239	0.226316	-0.293902	-0.839232	-0.241976	-0.377133	0.271504	0.210732	0.891139	0.084967
ENSG00000101197	-0.40483	0.458592	0.035754	0.437078	0.378961	-0.635879	-0.269675	-0.132029	-0.132029	0.330072	0.330072	-0.132029	-0.132029	-0.132029
ENSG00000101200	0.013575	0.52105	-0.313369	-0.12158	0.260887	-0.583677	0.223111	0.156945	0.387996	0.2921	-0.440311	-0.440311	-0.20926	0.252841
ENSG00000101203	0.912327	0.693399	-0.3173	-0.109248	-0.160631	-0.818658	-0.199892	0.417874	-0.140119	-0.140119	-0.0442237	-0.506325	-0.275274	0.688186
ENSG00000101204	0.407986	0.825575	-0.808032	0.633787	0.190545	-0.576982	-0.672877	0.297709	-0.203651	-0.203651	0.0273977	0.0273977	0.0273993	0.0273993
ENSG00000101210	-0.382835	-1.45579	0.169907	0.709044	0.334419	0.716271	-0.091012	0.498678	-0.574283	0.851277	0.254024	-0.112182	-0.574283	-0.343232
ENSG00000101216	0.058176	-0.164434	0.489356	0.082879	0.0159887	-0.298832	-0.183131	0.067198	-0.299008	0.529296	-0.434163	0.0279353	-0.299008	0.407748
ENSG00000101222	0.395357	-0.471177	0.049373	0.864602	1.12429	-1.3346	-0.627844	0.4683	-0.128955	0.834504	-0.591054	0.50342	-0.591054	-0.495159
ENSG00000101230	-0.659531	0.396329	-0.389222	0.519466	-0.054788	-0.167564	0.355309	0.787206	0.189953	-0.407303	0.054798	-0.638354	-0.176253	0.189953
ENSG00000101236	-0.813312	-0.852571	0.371804	0.839152	-0.276833	0.236649	0.495111	0.751718	0.0193083	-0.346897	-0.577948	-0.346897	-0.346897	0.847612
ENSG00000101251	-0.805536	-0.102133	0.467033	0.319756	-0.140637	-0.006239	0.267754	-0.18127	0.280831	-0.18127	0.586259	-0.412321	-0.412321	0.32009
ENSG00000101276	1.04554	0.542316	-0.6924	0.751852	-1.08529	0.321217	-0.883239	0.0604063	-0.401695	0.195561	-0.170644	0.0604063	0.0604063	0.195561
ENSG00000101280	0.0106993	0.918633	-0.50278	1.26747	-0.531786	-0.598678	-0.563555	-0.170645	0.291456	-0.170645	0.561766	-0.170645	-0.170645	-0.170645
ENSG00000101282	-0.36637	-0.11906	-0.170443	-0.90285	0.207885	0.366037	0.984802	-0.222959	-0.222959	0.23914	0.374297	-0.222959	0.143246	-0.0878043
ENSG00000101292	0.424882	-0.002097	-0.403422	-0.657468	0.838923	0.372881	-0.573698	-0.255967	-0.255967	-0.255967	0.206134	-0.255967	0.476444	0.341289
ENSG00000101306	-0.188143	-0.544957	-0.358419	0.846505	0.110552	0.492881	-0.358418	0.111368	-0.716937	-0.485886	0.477574	0.281645	0.0505943	0.281643
ENSG00000101311	-0.618736	-0.714632	-0.0753843	0.227588	0.165055	0.570324	0.445783	-0.662677	-0.662677	-0.662677	0.566952	1.08982	0.165628	0.165626
ENSG00000101323	-0.681601	0.43968	-0.495063	-0.376171	0.598752	0.694646	-0.180242	-0.318907	-0.0485967	-0.318908	-0.0878577	0.583778	0.278348	-0.087856
ENSG00000101327	0.185792	0.461351	0.086708	-0.131761	-0.999324	0.612769	-0.215534	-0.415394	-0.415394	0.508805	0.643962	0.0467073	-0.184343	-0.184343
ENSG00000101335	0.047659	-0.220489	0.304141	0.3085	-0.451538	-0.400155	0.411883	0.272572	-0.630113	-0.494958	1.28741	0.825315	-0.399064	-0.861163
ENSG00000101336	-0.434051	0.285778	-0.235389	0.572155	0.190832	-0.067847	-0.311476	-0.871347	0.127233	-0.178195	0.419058	-0.04304	0.493439	0.0528523
ENSG00000101342	0.042502	0.181007	-0.362962	0.179523	-0.140548	0.077622	0.0228543	-0.266592	0.465819	-0.497643	0.195509	-0.266592	-0.497643	0.867143
ENSG00000101343	-0.55057	0.531162	0.354576	-0.0331427	-0.472504	0.149451	0.02103	-3.33333e-07	-0.231051	-3.33333e-07	-3.33333e-07	0.23105	-0.231051	0.23105
ENSG00000101349	-0.667066	-0.069814	0.749098	-0.0988173	0.139722	0.382894	-0.436017	-0.195561	0.0747493	-0.195561	0.170643	0.401694	-0.426611	0.170645
ENSG00000101405	-0.546467	-0.576335	-0.196525	-0.0688603	0.600341	0.827705	-0.039857	-0.626598	-0.395547	-0.0293417	0.738188	0.738188	0.201707	-0.626598
ENSG00000101425	0.0961353	-0.0835303	0.462967	-0.763938	0.211641	0.012362	0.064365	-0.725619	-0.725619	-0.263518	-0.0324687	1.37158	0.504012	-0.128363
ENSG00000101435	-0.160798	0.352683	0.301299	-0.244569	-0.452621	0.217528	-0.0135203	0.374297	-0.45401	-0.45401	0.605346	0.143246	-0.222959	0.00808967
ENSG00000101438	0.12537	0.107692	0.457907	-1.33807	0.02671	0.34637	0.274023	-0.455954	0.00614733	0.276457	0.00614733	0.00614733	0.617007	-0.455954
ENSG00000101440	-0.342287	-0.005088	-0.127502	-0.053121	-0.127502	0.023916	0.631587	0.198042	0.468354	-0.264057	-0.399212	0.333199	0.062889	-0.399212
ENSG00000101443	-0.145653	-0.293547	-0.495592	0.236816	0.63814	0.218229	-0.158394	0.34188	0.512155	-0.0243253	-0.390531	-0.390531	-0.0243253	-0.0243253
ENSG00000101448	0.198499	-0.116322	0.204615	-0.385148	-0.398753	0.61343	-0.116322	-0.335681	-0.335681	0.12642	0.261575	0.492624	-0.335681	0.12642
ENSG00000101460	0.403467	1.22351	0.20237	-0.230725	-1.38597	-0.348132	0.135479	0.391532	-0.392261	-0.392261	-0.623312	-0.161212	0.606319	0.571199
